filename,location,scene_category,brightness,contrast,blur_score,edge_density,num_objects,green_ratio,color_entropy,wall_floor_ratio,light_uniformity,num_windows,defect_score,furniture_count,furniture_density,aesthetic_score,predicted_repair_cost,predicted_repair_cost_label,predicted_repair
bedroom (702).jpg,bedroom,bedroom,0.5431,0.2226,1.0,0.0867,5,0.0,0.1785,2.3186,0.5901,1,0.1264,4,21.3332,0.3999,172514.79,172 515 RUB,Капитальный
bedroom (703).jpg,bedroom,basement,0.4858,0.1558,0.2657,0.0298,0,0.0,0.1622,2.3069,0.6792,0,0.0212,0,0.0,0.6087,77724.63,77 725 RUB,Без ремонта
bedroom (704).jpg,bedroom,attic,0.5463,0.1427,0.1784,0.0247,1,0.0,0.1477,2.31,0.7388,0,0.0076,0,0.0,0.66,71112.5,71 112 RUB,Без ремонта
bedroom (705).jpg,bedroom,attic,0.5209,0.1988,1.0,0.1327,2,0.0007,0.2068,2.33,0.6184,0,0.0926,2,12.0119,0.3819,145793.76,145 794 RUB,Косметический
bedroom (706).jpg,bedroom,bow_window/indoor,0.6162,0.1232,0.7526,0.0634,0,0.0,0.155,2.33,0.8001,5,0.0013,0,0.0,0.508,101655.38,101 655 RUB,Косметический
bedroom (707).jpg,bedroom,bedroom,0.5985,0.2635,0.6756,0.0399,2,0.0009,0.1333,2.3186,0.5597,0,0.0336,1,5.3333,0.5289,112730.57,112 731 RUB,Косметический
bedroom (708).jpg,bedroom,bow_window/indoor,0.5639,0.2288,1.0,0.0717,0,0.0,0.1673,2.3186,0.5943,2,0.0029,0,0.0,0.4112,99520.96,99 521 RUB,Косметический
bedroom (709).jpg,bedroom,alcove,0.2453,0.181,0.4847,0.0291,2,0.0,0.1581,2.3186,0.262,1,0.0197,0,0.0,0.4469,117127.32,117 127 RUB,Косметический
bedroom (71).jpeg,bedroom,attic,0.522,0.1634,0.1382,0.0218,0,0.0,0.1464,2.3186,0.6869,0,0.0203,0,0.0,0.663,76801.26,76 801 RUB,Без ремонта
bedroom (71).jpg,bedroom,artists_loft,0.6881,0.1682,0.4365,0.0328,1,0.0,0.132,2.3186,0.7555,2,0.0102,0,0.0,0.6377,92746.08,92 746 RUB,Косметический
bedroom (710).jpg,bedroom,alcove,0.4131,0.1389,0.1513,0.025,0,0.0,0.1284,2.3186,0.6637,0,0.0263,0,0.0,0.6148,84129.48,84 129 RUB,Без ремонта
bedroom (711).jpg,bedroom,entrance_hall,0.6566,0.1404,0.5366,0.0538,0,0.0,0.1837,2.33,0.7862,1,0.0071,0,0.0,0.5909,82628.98,82 629 RUB,Без ремонта
bedroom (712).jpg,bedroom,basement,0.388,0.1778,0.1542,0.0134,1,0.0,0.1724,2.3186,0.5416,1,0.0082,1,5.3333,0.6062,107909.7,107 910 RUB,Косметический
bedroom (713).jpg,bedroom,bedroom,0.4486,0.2553,1.0,0.1053,2,0.0,0.1952,2.33,0.4309,0,0.0557,2,12.0119,0.3584,146261.9,146 262 RUB,Косметический
bedroom (714).jpg,bedroom,basement,0.5702,0.152,0.1444,0.0313,0,0.0,0.1203,2.3186,0.7334,3,0.0,0,0.0,0.6785,88960.35,88 960 RUB,Без ремонта
bedroom (715).jpg,bedroom,basement,0.5922,0.1015,0.091,0.013,0,0.0,0.1121,2.33,0.8285,1,0.0,0,0.0,0.707,73304.54,73 305 RUB,Без ремонта
bedroom (716).jpg,bedroom,bedroom,0.3887,0.1888,1.0,0.1017,2,0.0,0.1836,2.3186,0.5144,1,0.1533,2,10.6666,0.3352,171947.82,171 948 RUB,Капитальный
bedroom (717).jpg,bedroom,alcove,0.5877,0.1518,0.2639,0.0165,0,0.0,0.1312,2.33,0.7416,0,0.0185,0,0.0,0.6526,76045.22,76 045 RUB,Без ремонта
bedroom (718).jpg,bedroom,bow_window/indoor,0.5795,0.1372,0.8148,0.044,0,0.0,0.1492,2.33,0.7632,2,0.0086,0,0.0,0.4786,90264.35,90 264 RUB,Косметический
bedroom (719).jpg,bedroom,attic,0.7074,0.0912,0.2104,0.0149,0,0.0,0.1463,2.31,0.871,2,0.0002,0,0.0,0.7169,74509.34,74 509 RUB,Без ремонта
bedroom (72).jpeg,bedroom,bow_window/indoor,0.3339,0.1989,0.3933,0.0255,0,0.0,0.1601,2.3186,0.4043,1,0.0122,0,0.0,0.5105,96029.47,96 029 RUB,Косметический
bedroom (72).jpg,bedroom,alcove,0.6258,0.3577,0.2855,0.0196,2,0.0079,0.1365,2.3186,0.4285,1,0.0077,1,5.3333,0.6615,109534.25,109 534 RUB,Косметический
bedroom (720).jpg,bedroom,alcove,0.5013,0.2334,0.3653,0.0175,0,0.0004,0.1456,2.3097,0.5345,1,0.0121,0,0.0,0.5875,91594.56,91 595 RUB,Косметический
bedroom (721).jpg,bedroom,closet,0.502,0.1347,0.0712,0.0177,1,0.0,0.1636,2.3186,0.7317,0,0.0093,0,0.0,0.6759,74319.19,74 319 RUB,Без ремонта
bedroom (722).jpg,bedroom,bedroom,0.5312,0.2109,1.0,0.1227,3,0.0009,0.1934,2.32,0.6029,2,0.1161,3,18.0722,0.388,173219.17,173 219 RUB,Капитальный
bedroom (723).jpg,bedroom,bow_window/indoor,0.5999,0.1361,0.6586,0.0402,0,0.0,0.1569,2.3265,0.7732,1,0.0023,0,0.0,0.5344,78042.03,78 042 RUB,Без ремонта
bedroom (724).jpg,bedroom,bow_window/indoor,0.4832,0.1917,0.1762,0.0317,0,0.0,0.1473,2.3186,0.6033,2,0.0015,0,0.0,0.6341,95185.33,95 185 RUB,Косметический
bedroom (725).jpg,bedroom,bedchamber,0.6567,0.2322,1.0,0.0813,2,0.0,0.1957,2.32,0.6465,4,0.0347,1,6.0241,0.4464,139058.43,139 058 RUB,Косметический
bedroom (726).jpg,bedroom,basement,0.4224,0.1413,0.2897,0.0289,0,0.0,0.1581,2.3186,0.6655,0,0.0233,0,0.0,0.5763,83329.51,83 330 RUB,Без ремонта
bedroom (728).jpg,bedroom,television_room,0.5195,0.1336,1.0,0.1008,5,0.0,0.1817,2.33,0.7427,1,0.0211,3,18.0179,0.3876,135103.69,135 104 RUB,Косметический
bedroom (729).jpg,bedroom,bedroom,0.442,0.2004,1.0,0.0848,2,0.0,0.1523,2.32,0.5465,0,0.1163,2,12.0481,0.3598,157000.18,157 000 RUB,Косметический
bedroom (73).jpeg,bedroom,bow_window/indoor,0.3244,0.1973,0.9249,0.0742,0,0.0019,0.1558,2.3333,0.3919,2,0.0179,0,0.0,0.3377,109466.93,109 467 RUB,Косметический
bedroom (73).jpg,bedroom,attic,0.649,0.1573,0.4306,0.0385,0,0.0,0.1445,2.3186,0.7576,0,0.0298,0,0.0,0.6227,81888.4,81 888 RUB,Без ремонта
bedroom (730).jpg,bedroom,basement,0.5108,0.1384,0.3262,0.0262,0,0.0,0.1627,2.33,0.7291,1,0.0083,0,0.0,0.6012,84572.71,84 573 RUB,Без ремонта
bedroom (731).jpg,bedroom,bedroom,0.5769,0.1788,1.0,0.1485,1,0.0001,0.1647,2.3186,0.6901,3,0.0512,1,5.3333,0.4011,136479.72,136 480 RUB,Косметический
bedroom (732).jpg,bedroom,closet,0.4908,0.0854,0.2153,0.0284,0,0.0,0.1095,2.3186,0.8261,0,0.0228,0,0.0,0.6261,76960.31,76 960 RUB,Без ремонта
bedroom (733).jpg,bedroom,youth_hostel,0.5414,0.2151,0.9004,0.0658,5,0.0,0.1992,2.3186,0.6028,2,0.0413,4,21.3332,0.4333,154294.61,154 295 RUB,Косметический
bedroom (734).jpg,bedroom,television_room,0.7293,0.1505,0.9908,0.0544,2,0.0001,0.1472,2.31,0.7936,5,0.0149,2,12.0845,0.4836,149067.47,149 067 RUB,Косметический
bedroom (735).jpg,bedroom,closet,0.5467,0.1275,1.0,0.0531,1,0.0,0.1458,2.33,0.7668,0,0.0293,0,0.0,0.4081,83703.16,83 703 RUB,Без ремонта
bedroom (736).jpg,bedroom,garage/indoor,0.5628,0.1085,0.626,0.0398,0,0.0,0.1372,2.33,0.8071,1,0.0003,0,0.0,0.5294,79088.53,79 089 RUB,Без ремонта
bedroom (737).jpg,bedroom,bow_window/indoor,0.5583,0.1998,1.0,0.0805,0,0.0005,0.1673,2.32,0.6422,1,0.0084,0,0.0,0.4073,95125.48,95 125 RUB,Косметический
bedroom (739).jpg,bedroom,bedroom,0.4732,0.2603,1.0,0.1186,1,0.0001,0.207,2.32,0.4499,2,0.0372,1,6.0241,0.3656,135982.61,135 983 RUB,Косметический
bedroom (74).jpeg,bedroom,alcove,0.3808,0.1784,0.2253,0.0179,1,0.0,0.1576,2.3333,0.5315,0,0.0159,1,5.9701,0.5811,106464.85,106 465 RUB,Косметический
bedroom (74).jpg,bedroom,recreation_room,0.607,0.1907,0.6948,0.0671,2,0.0,0.1833,2.3186,0.6858,1,0.0243,2,10.6666,0.521,127880.24,127 880 RUB,Косметический
bedroom (740).jpg,bedroom,bedroom,0.49,0.2437,1.0,0.0825,2,0.0,0.1875,2.3163,0.5026,1,0.0946,2,12.3076,0.3795,162280.74,162 281 RUB,Косметический
bedroom (742).jpg,bedroom,nursery,0.5239,0.1378,1.0,0.0901,1,0.0001,0.1583,2.33,0.7369,0,0.0306,1,6.006,0.3915,110272.84,110 273 RUB,Косметический
bedroom (743).jpg,bedroom,office,0.6896,0.2471,0.9497,0.032,1,0.0,0.1554,2.3333,0.6416,1,0.0255,1,5.3333,0.4845,111498.57,111 499 RUB,Косметический
bedroom (744).jpg,bedroom,closet,0.521,0.2076,0.3142,0.0278,0,0.0,0.172,2.3186,0.6015,1,0.0242,0,0.0,0.6086,92631.23,92 631 RUB,Косметический
bedroom (745).jpg,bedroom,bedroom,0.5398,0.1795,0.7696,0.0775,2,0.0,0.2026,2.33,0.6674,0,0.0439,2,12.0119,0.4696,132337.7,132 338 RUB,Косметический
bedroom (746).jpg,bedroom,alcove,0.4092,0.1946,0.2827,0.0349,0,0.0,0.1848,2.3173,0.5244,0,0.044,0,0.0,0.5719,91680.35,91 680 RUB,Косметический
bedroom (747).jpg,bedroom,bedchamber,0.3781,0.2866,0.484,0.0687,8,0.2784,0.189,2.3333,0.242,1,0.0229,4,29.6294,0.5202,170206.46,170 206 RUB,Капитальный
bedroom (748).jpg,bedroom,bow_window/indoor,0.5895,0.1116,0.2594,0.0298,0,0.0,0.1133,2.3186,0.8106,2,0.0003,0,0.0,0.652,78644.8,78 645 RUB,Без ремонта
bedroom (749).jpg,bedroom,dining_room,0.4542,0.2237,1.0,0.1176,9,0.0004,0.1858,2.3186,0.5075,1,0.1515,7,37.3331,0.3582,186918.35,186 918 RUB,Капитальный
bedroom (75).jpeg,bedroom,bedroom,0.5427,0.1703,0.4308,0.0575,1,0.0,0.1545,2.3186,0.6862,0,0.0419,1,5.3333,0.5764,103642.49,103 642 RUB,Косметический
bedroom (75).jpg,bedroom,bedroom,0.4047,0.2567,0.5192,0.0573,1,0.0007,0.1464,2.3186,0.3656,0,0.0643,1,5.3333,0.4947,126608.01,126 608 RUB,Косметический
bedroom (750).jpg,bedroom,bow_window/indoor,0.3988,0.1453,0.4833,0.0413,0,0.0,0.1245,2.3186,0.6357,1,0.0088,0,0.0,0.5062,91287.89,91 288 RUB,Косметический
bedroom (751).jpg,bedroom,bedroom,0.4818,0.2247,1.0,0.0921,18,0.001,0.1908,2.3069,0.5336,3,0.1339,2,11.976,0.3744,193036.85,193 037 RUB,Капитальный
bedroom (752).jpg,bedroom,basement,0.5013,0.0809,0.0821,0.0079,0,0.0005,0.1378,2.3186,0.8385,0,0.0024,0,0.0,0.6744,67878.73,67 879 RUB,Без ремонта
bedroom (753).jpg,bedroom,bow_window/indoor,0.2967,0.2079,0.2921,0.0483,0,0.0006,0.1683,2.3186,0.2994,0,0.0072,0,0.0,0.5214,94853.06,94 853 RUB,Косметический
bedroom (754).jpg,bedroom,basement,0.4273,0.2545,0.3646,0.0397,1,0.0431,0.2015,2.3333,0.4044,2,0.0062,1,5.3333,0.5579,117117.82,117 118 RUB,Косметический
bedroom (755).jpg,bedroom,bedroom,0.4768,0.1871,0.653,0.0653,2,0.0001,0.1692,2.33,0.6077,0,0.0582,2,12.0119,0.4817,133814.32,133 814 RUB,Косметический
bedroom (756).jpg,bedroom,garage/indoor,0.6308,0.1537,0.3973,0.0605,3,0.0,0.1683,2.32,0.7563,2,0.0052,0,0.0,0.621,101749.27,101 749 RUB,Косметический
bedroom (757).jpg,bedroom,childs_room,0.6732,0.1585,0.4842,0.1011,1,0.0001,0.1801,2.3228,0.7646,1,0.0085,1,4.7393,0.6038,96568.49,96 568 RUB,Косметический
bedroom (758).jpg,bedroom,bedroom,0.408,0.2319,1.0,0.0409,1,0.0,0.1607,2.3186,0.4315,2,0.0209,1,5.3333,0.355,128391.41,128 391 RUB,Косметический
bedroom (759).jpg,bedroom,bow_window/indoor,0.5426,0.1397,0.5706,0.0477,0,0.0,0.1575,2.33,0.7424,1,0.0025,0,0.0,0.5363,79562.56,79 563 RUB,Без ремонта
bedroom (76).jpeg,bedroom,hotel_room,0.5613,0.2721,0.6211,0.0462,2,0.0002,0.1865,2.33,0.5153,1,0.0353,1,6.006,0.529,121294.45,121 294 RUB,Косметический
bedroom (76).jpg,bedroom,basement,0.6851,0.1653,0.2889,0.0281,0,0.0,0.1916,2.3186,0.7587,1,0.0043,0,0.0,0.6818,84427.77,84 428 RUB,Без ремонта
bedroom (760).jpg,bedroom,attic,0.4854,0.1523,0.0954,0.0186,0,0.0,0.1433,2.3186,0.6862,2,0.0011,0,0.0,0.6618,81724.12,81 724 RUB,Без ремонта
bedroom (761).jpg,bedroom,youth_hostel,0.5519,0.1982,0.9603,0.0626,3,0.0,0.1969,2.33,0.6409,1,0.0497,3,18.0179,0.4201,145800.07,145 800 RUB,Косметический
bedroom (762).jpg,bedroom,attic,0.5177,0.1297,1.0,0.0464,0,0.0,0.1386,2.33,0.7495,1,0.0208,0,0.0,0.3978,92804.89,92 805 RUB,Косметический
bedroom (763).jpg,bedroom,bedroom,0.4,0.2545,1.0,0.1235,6,0.0,0.2146,2.3186,0.3638,3,0.1109,3,15.9999,0.3353,179989.46,179 989 RUB,Капитальный
bedroom (764).jpg,bedroom,bow_window/indoor,0.4018,0.108,0.1751,0.0189,0,0.0,0.1217,2.32,0.7311,0,0.022,0,0.0,0.6044,75261.69,75 262 RUB,Без ремонта
bedroom (765).jpg,bedroom,alcove,0.5079,0.1465,0.376,0.0475,0,0.011,0.1936,2.33,0.7116,1,0.0121,0,0.0,0.5819,85466.62,85 467 RUB,Без ремонта
bedroom (766).jpg,bedroom,alcove,0.4369,0.1831,1.0,0.0889,0,0.0,0.1802,2.33,0.581,1,0.0227,0,0.0,0.357,102781.31,102 781 RUB,Косметический
bedroom (767).jpg,bedroom,alcove,0.5979,0.0769,0.3243,0.0301,0,0.0,0.1065,2.32,0.8714,0,0.0021,0,0.0,0.6358,74133.37,74 133 RUB,Без ремонта
bedroom (768).jpg,bedroom,bow_window/indoor,0.4954,0.1766,0.6886,0.0676,1,0.0,0.1743,2.3186,0.6436,0,0.0372,1,5.3333,0.478,107151.04,107 151 RUB,Косметический
bedroom (769).jpg,bedroom,bow_window/indoor,0.515,0.1428,0.2015,0.0396,0,0.0015,0.1585,2.3186,0.7227,1,0.0005,0,0.0,0.6378,83025.08,83 025 RUB,Без ремонта
bedroom (77).jpeg,bedroom,bedroom,0.5802,0.2419,1.0,0.0872,4,0.0,0.1705,2.33,0.5831,2,0.0587,3,18.0179,0.4146,154519.27,154 519 RUB,Косметический
bedroom (77).jpg,bedroom,garage/indoor,0.5189,0.1461,0.5547,0.0725,0,0.0001,0.1452,2.3186,0.7185,2,0.0269,0,0.0,0.5266,94405.18,94 405 RUB,Косметический
bedroom (770).jpg,bedroom,bow_window/indoor,0.4826,0.212,0.4511,0.051,0,0.0,0.1315,2.301,0.5607,2,0.0161,0,0.0,0.5475,101667.83,101 668 RUB,Косметический
bedroom (771).jpg,bedroom,basement,0.66,0.1171,0.0844,0.0193,0,0.0,0.1289,2.3186,0.8225,2,0.0004,0,0.0,0.7348,84356.6,84 357 RUB,Без ремонта
bedroom (772).jpg,bedroom,closet,0.5533,0.1074,0.7873,0.0753,3,0.0,0.1608,2.33,0.8059,4,0.0121,0,0.0,0.4701,119379.07,119 379 RUB,Косметический
bedroom (773).jpg,bedroom,garage/indoor,0.5636,0.1226,0.2027,0.0211,0,0.0,0.1451,2.33,0.7825,1,0.0088,0,0.0,0.6604,76842.49,76 842 RUB,Без ремонта
bedroom (774).jpg,bedroom,bedroom,0.4553,0.1867,1.0,0.0843,5,0.0105,0.1921,2.33,0.59,2,0.022,4,24.0239,0.3663,155371.82,155 372 RUB,Косметический
bedroom (775).jpg,bedroom,television_room,0.5818,0.2065,1.0,0.143,3,0.0,0.1716,2.33,0.6451,0,0.07,3,18.0179,0.4041,149312.63,149 313 RUB,Косметический
bedroom (776).jpg,bedroom,basement,0.3702,0.0624,0.08,0.0168,0,0.0,0.137,2.3186,0.8314,0,0.0026,0,0.0,0.6207,75626.5,75 626 RUB,Без ремонта
bedroom (777).jpg,bedroom,bow_window/indoor,0.5325,0.1306,0.1655,0.0287,0,0.0134,0.1291,2.3186,0.7547,2,0.0003,0,0.0,0.6589,80051.23,80 051 RUB,Без ремонта
bedroom (778).jpg,bedroom,bow_window/indoor,0.5159,0.1766,0.7749,0.0396,0,0.0,0.1557,2.3333,0.6576,1,0.0151,0,0.0,0.466,91725.11,91 725 RUB,Косметический
bedroom (779).jpg,bedroom,bow_window/indoor,0.6264,0.1181,0.6814,0.0414,1,0.0003,0.1374,2.33,0.8114,0,0.0094,0,0.0,0.5379,72730.02,72 730 RUB,Без ремонта
bedroom (78).jpeg,bedroom,bow_window/indoor,0.5223,0.1205,1.0,0.0876,3,0.0001,0.1534,2.33,0.7693,0,0.0381,2,12.0119,0.3914,129983.35,129 983 RUB,Косметический
bedroom (78).jpg,bedroom,attic,0.6022,0.4002,0.3795,0.0165,0,0.0001,0.1176,2.3186,0.3355,1,0.017,0,0.0,0.6238,97209.62,97 210 RUB,Косметический
bedroom (780).jpg,bedroom,bow_window/indoor,0.4033,0.2356,0.2961,0.0385,0,0.0,0.1609,2.3186,0.4159,2,0.005,0,0.0,0.5648,97492.1,97 492 RUB,Косметический
bedroom (781).jpg,bedroom,bow_window/indoor,0.4495,0.1782,0.795,0.0392,0,0.015,0.1706,2.32,0.6037,0,0.0213,0,0.0,0.435,90472.84,90 473 RUB,Косметический
bedroom (782).jpg,bedroom,bow_window/indoor,0.3874,0.1663,1.0,0.0491,0,0.0008,0.1491,2.3186,0.5706,0,0.0277,0,0.0,0.3452,94691.71,94 692 RUB,Косметический
bedroom (783).jpg,bedroom,childs_room,0.5212,0.1994,0.7631,0.0856,3,0.0,0.1894,2.3333,0.6174,0,0.0555,1,6.0423,0.4625,113705.53,113 706 RUB,Косметический
bedroom (784).jpg,bedroom,bedroom,0.4555,0.2285,1.0,0.089,1,0.0,0.1709,2.3186,0.4984,1,0.0274,1,5.3333,0.3644,121728.92,121 729 RUB,Косметический
bedroom (785).jpg,bedroom,childs_room,0.4479,0.187,1.0,0.0805,2,0.0014,0.1803,2.3333,0.5826,0,0.0243,2,14.2856,0.3632,133683.22,133 683 RUB,Косметический
bedroom (786).jpg,bedroom,attic,0.6963,0.1221,0.5757,0.0333,1,0.0,0.1443,2.31,0.8247,2,0.0267,0,0.0,0.5991,90821.66,90 822 RUB,Косметический
bedroom (787).jpg,bedroom,childs_room,0.5555,0.195,1.0,0.0973,6,0.0004,0.1915,2.3097,0.6489,1,0.1096,2,10.6951,0.4028,151476.41,151 476 RUB,Косметический
bedroom (788).jpg,bedroom,bow_window/indoor,0.6195,0.0954,0.1028,0.0186,0,0.0,0.1102,2.3186,0.846,2,0.0,0,0.0,0.7133,77459.75,77 460 RUB,Без ремонта
bedroom (789).jpg,bedroom,bow_window/indoor,0.4615,0.1917,0.2406,0.0494,0,0.0,0.138,2.3186,0.5846,3,0.0173,0,0.0,0.6025,111890.72,111 891 RUB,Косметический
bedroom (79).jpeg,bedroom,bow_window/indoor,0.5858,0.1373,0.7137,0.038,0,0.0,0.1506,2.33,0.7656,0,0.0209,0,0.0,0.5126,78306.92,78 307 RUB,Без ремонта
bedroom (79).jpg,bedroom,bow_window/indoor,0.3682,0.249,0.3046,0.0385,1,0.0035,0.1559,2.3186,0.3237,3,0.0073,1,5.3333,0.5485,124963.09,124 963 RUB,Косметический
bedroom (790).jpg,bedroom,basement,0.5801,0.1607,0.0538,0.0091,0,0.0,0.173,2.3186,0.723,1,0.0061,0,0.0,0.7141,82050.68,82 051 RUB,Без ремонта
bedroom (791).jpg,bedroom,bedroom,0.5091,0.1645,1.0,0.0841,3,0.0001,0.1812,2.31,0.677,0,0.0401,1,6.0423,0.3868,117300.33,117 300 RUB,Косметический
bedroom (792).jpg,bedroom,alcove,0.4786,0.1545,0.2386,0.0196,0,0.0,0.1479,2.3186,0.6772,0,0.0127,0,0.0,0.6159,78359.57,78 360 RUB,Без ремонта
bedroom (793).jpg,bedroom,alcove,0.4704,0.1009,0.0943,0.0113,0,0.0,0.1364,2.3186,0.7854,0,0.0021,0,0.0,0.6576,70349.49,70 349 RUB,Без ремонта
bedroom (794).jpg,bedroom,entrance_hall,0.6302,0.0867,0.2716,0.0235,0,0.0,0.1442,2.33,0.8624,1,0.0041,0,0.0,0.6659,81024.94,81 025 RUB,Без ремонта
bedroom (795).jpg,bedroom,bow_window/indoor,0.3411,0.288,0.5483,0.0622,1,0.0001,0.1524,2.3303,0.1554,3,0.0035,0,0.0,0.4595,126829.36,126 829 RUB,Косметический
bedroom (796).jpg,bedroom,basement,0.6583,0.0479,0.2092,0.0174,0,0.0,0.0772,2.33,0.9272,0,0.0,0,0.0,0.6971,68387.62,68 388 RUB,Без ремонта
bedroom (797).jpg,bedroom,attic,0.5301,0.1037,0.1703,0.0255,0,0.0,0.1515,2.32,0.8045,0,0.0039,0,0.0,0.6558,70826.48,70 826 RUB,Без ремонта
bedroom (798).jpg,bedroom,bow_window/indoor,0.5805,0.0968,0.2465,0.0187,0,0.0001,0.1335,2.32,0.8333,0,0.001,0,0.0,0.6545,67649.23,67 649 RUB,Без ремонта
bedroom (799).jpg,bedroom,alcove,0.5055,0.1147,1.0,0.0524,0,0.0,0.0954,2.33,0.7731,0,0.0167,0,0.0,0.3917,88247.94,88 248 RUB,Без ремонта
bedroom (8).jpeg,bedroom,bow_window/indoor,0.3666,0.2037,0.2601,0.0215,0,0.0,0.1141,2.3186,0.4442,2,0.0011,0,0.0,0.5643,98525.58,98 526 RUB,Косметический
bedroom (8).jpg,bedroom,bedroom,0.5937,0.3207,1.0,0.0875,1,0.0012,0.173,2.3186,0.4599,1,0.0989,1,5.3333,0.4201,138307.66,138 308 RUB,Косметический
bedroom (80).jpeg,bedroom,hotel_room,0.3877,0.1988,0.8942,0.1027,5,0.0,0.2004,2.3267,0.4871,1,0.03,3,17.857,0.3663,151175.16,151 175 RUB,Косметический
bedroom (80).jpg,bedroom,bedroom,0.5866,0.2164,1.0,0.0913,3,0.0037,0.1738,2.3186,0.6311,2,0.0607,3,15.9999,0.4168,152104.06,152 104 RUB,Косметический
bedroom (800).jpg,bedroom,bow_window/indoor,0.5286,0.0917,0.1038,0.0174,0,0.0,0.136,2.3186,0.8265,0,0.0022,0,0.0,0.6768,68532.01,68 532 RUB,Без ремонта
bedroom (801).jpg,bedroom,basement,0.3518,0.1631,0.8718,0.0498,0,0.0001,0.1134,2.3186,0.5365,1,0.0116,0,0.0,0.3692,105956.19,105 956 RUB,Косметический
bedroom (802).jpg,bedroom,bedroom,0.4715,0.1893,1.0,0.133,7,0.0087,0.2309,2.33,0.5985,1,0.1183,6,36.0358,0.3629,187407.97,187 408 RUB,Капитальный
bedroom (803).jpg,bedroom,bow_window/indoor,0.5068,0.1597,0.6589,0.0615,1,0.0,0.1885,2.33,0.6849,1,0.0202,0,0.0,0.4928,86943.5,86 944 RUB,Без ремонта
bedroom (804).jpg,bedroom,alcove,0.4908,0.1704,0.0974,0.0271,0,0.0,0.1454,2.3186,0.6528,1,0.0021,0,0.0,0.6617,86041.99,86 042 RUB,Без ремонта
bedroom (805).jpg,bedroom,bow_window/indoor,0.5285,0.1302,0.3384,0.0346,0,0.0,0.1504,2.33,0.7536,1,0.0014,0,0.0,0.603,77528.93,77 529 RUB,Без ремонта
bedroom (806).jpg,bedroom,attic,0.5543,0.171,0.1418,0.025,0,0.0,0.1534,2.3333,0.6915,0,0.0028,0,0.0,0.6742,74869.92,74 870 RUB,Без ремонта
bedroom (807).jpg,bedroom,bow_window/indoor,0.6065,0.1218,0.2996,0.0482,0,0.003,0.1687,2.3186,0.7991,1,0.0009,0,0.0,0.6434,76062.89,76 063 RUB,Без ремонта
bedroom (808).jpg,bedroom,bedroom,0.588,0.238,1.0,0.0837,2,0.0,0.2019,2.31,0.5952,2,0.0534,2,12.0845,0.4184,151861.15,151 861 RUB,Косметический
bedroom (809).jpg,bedroom,entrance_hall,0.4622,0.1113,0.2877,0.0466,0,0.0,0.1565,2.31,0.7591,0,0.0092,0,0.0,0.5892,78798.36,78 798 RUB,Без ремонта
bedroom (81).jpeg,bedroom,bedroom,0.4388,0.1615,0.7409,0.0509,2,0.0113,0.1769,2.3186,0.6318,2,0.0123,2,10.6666,0.4442,137576.06,137 576 RUB,Косметический
bedroom (81).jpg,bedroom,bow_window/indoor,0.4436,0.2359,0.2165,0.0382,0,0.0,0.1381,2.3186,0.4681,1,0.0145,0,0.0,0.6049,96092.76,96 093 RUB,Косметический
bedroom (810).jpg,bedroom,attic,0.4301,0.177,0.165,0.0137,0,0.0,0.1306,2.3186,0.5884,1,0.0011,0,0.0,0.6198,90920.26,90 920 RUB,Косметический
bedroom (811).jpg,bedroom,alcove,0.4223,0.239,0.4621,0.0654,1,0.0001,0.1549,2.3186,0.4341,1,0.02,1,5.3333,0.5172,117023.45,117 023 RUB,Косметический
bedroom (812).jpg,bedroom,bow_window/indoor,0.4995,0.1822,0.4986,0.0417,0,0.0,0.1741,2.33,0.6353,1,0.0165,0,0.0,0.5419,90335.79,90 336 RUB,Косметический
bedroom (813).jpg,bedroom,locker_room,0.4512,0.2914,1.0,0.0797,0,0.0,0.156,2.33,0.3542,2,0.0462,0,0.0,0.3645,120242.96,120 243 RUB,Косметический
bedroom (815).jpg,bedroom,alcove,0.5837,0.0841,0.4321,0.0161,0,0.0,0.1136,2.33,0.856,0,0.0006,0,0.0,0.6007,72254.16,72 254 RUB,Без ремонта
bedroom (816).jpg,bedroom,playroom,0.3677,0.1743,1.0,0.0844,6,0.0039,0.1872,2.3186,0.5259,10,0.0351,2,10.6666,0.3306,183045.81,183 046 RUB,Капитальный
bedroom (817).jpg,bedroom,bow_window/indoor,0.6175,0.1526,0.3449,0.0252,0,0.0018,0.1606,2.31,0.7529,0,0.0152,0,0.0,0.6387,77908.72,77 909 RUB,Без ремонта
bedroom (818).jpg,bedroom,alcove,0.4701,0.2134,0.15,0.0201,0,0.0,0.1301,2.3197,0.5461,2,0.0191,0,0.0,0.639,98417.87,98 418 RUB,Косметический
bedroom (819).jpg,bedroom,bow_window/indoor,0.2056,0.2108,1.0,0.0552,1,0.0,0.1379,2.3333,0.0,2,0.0276,0,0.0,0.2712,131394.23,131 394 RUB,Косметический
bedroom (82).jpeg,bedroom,bedroom,0.647,0.1809,0.4398,0.0717,4,0.0,0.1849,2.33,0.7204,2,0.031,2,12.0119,0.6125,138888.49,138 888 RUB,Косметический
bedroom (82).jpg,bedroom,recreation_room,0.3574,0.2711,0.4685,0.0464,2,0.0002,0.1699,2.3186,0.2415,0,0.0334,1,5.3333,0.4932,125509.64,125 510 RUB,Косметический
