filename,location,scene_category,brightness,contrast,blur_score,edge_density,num_objects,green_ratio,color_entropy,wall_floor_ratio,light_uniformity,num_windows,defect_score,furniture_count,furniture_density,aesthetic_score
bedroom (718).jpg,bedroom,bow_window/indoor,0.5795,0.1372,0.8148,0.044,0,0.0,0.1492,2.33,0.7632,2,0.0086,0,0.0,0.4786
bedroom (719).jpg,bedroom,attic,0.7074,0.0912,0.2104,0.0149,0,0.0,0.1463,2.31,0.871,2,0.0002,0,0.0,0.7169
bedroom (72).jpeg,bedroom,bow_window/indoor,0.3339,0.1989,0.3933,0.0255,0,0.0,0.1601,2.3186,0.4043,1,0.0122,0,0.0,0.5105
bedroom (72).jpg,bedroom,alcove,0.6258,0.3577,0.2855,0.0196,2,0.0079,0.1365,2.3186,0.4285,1,0.0077,1,5.3333,0.6615
bedroom (720).jpg,bedroom,alcove,0.5013,0.2334,0.3653,0.0175,0,0.0004,0.1456,2.3097,0.5345,1,0.0121,0,0.0,0.5875
bedroom (721).jpg,bedroom,closet,0.502,0.1347,0.0712,0.0177,1,0.0,0.1636,2.3186,0.7317,0,0.0093,0,0.0,0.6759
bedroom (722).jpg,bedroom,bedroom,0.5312,0.2109,1.0,0.1227,3,0.0009,0.1934,2.32,0.6029,2,0.1161,3,18.0722,0.388
bedroom (723).jpg,bedroom,bow_window/indoor,0.5999,0.1361,0.6586,0.0402,0,0.0,0.1569,2.3265,0.7732,1,0.0023,0,0.0,0.5344
bedroom (724).jpg,bedroom,bow_window/indoor,0.4832,0.1917,0.1762,0.0317,0,0.0,0.1473,2.3186,0.6033,2,0.0015,0,0.0,0.6341
bedroom (725).jpg,bedroom,bedchamber,0.6567,0.2322,1.0,0.0813,2,0.0,0.1957,2.32,0.6465,4,0.0347,1,6.0241,0.4464
bedroom (726).jpg,bedroom,basement,0.4224,0.1413,0.2897,0.0289,0,0.0,0.1581,2.3186,0.6655,0,0.0233,0,0.0,0.5763
bedroom (728).jpg,bedroom,television_room,0.5195,0.1336,1.0,0.1008,5,0.0,0.1817,2.33,0.7427,1,0.0211,3,18.0179,0.3876
bedroom (729).jpg,bedroom,bedroom,0.442,0.2004,1.0,0.0848,2,0.0,0.1523,2.32,0.5465,0,0.1163,2,12.0481,0.3598
bedroom (73).jpeg,bedroom,bow_window/indoor,0.3244,0.1973,0.9249,0.0742,0,0.0019,0.1558,2.3333,0.3919,2,0.0179,0,0.0,0.3377
bedroom (73).jpg,bedroom,attic,0.649,0.1573,0.4306,0.0385,0,0.0,0.1445,2.3186,0.7576,0,0.0298,0,0.0,0.6227
bedroom (730).jpg,bedroom,basement,0.5108,0.1384,0.3262,0.0262,0,0.0,0.1627,2.33,0.7291,1,0.0083,0,0.0,0.6012
bedroom (731).jpg,bedroom,bedroom,0.5769,0.1788,1.0,0.1485,1,0.0001,0.1647,2.3186,0.6901,3,0.0512,1,5.3333,0.4011
bedroom (732).jpg,bedroom,closet,0.4908,0.0854,0.2153,0.0284,0,0.0,0.1095,2.3186,0.8261,0,0.0228,0,0.0,0.6261
bedroom (733).jpg,bedroom,youth_hostel,0.5414,0.2151,0.9004,0.0658,5,0.0,0.1992,2.3186,0.6028,2,0.0413,4,21.3332,0.4333
bedroom (734).jpg,bedroom,television_room,0.7293,0.1505,0.9908,0.0544,2,0.0001,0.1472,2.31,0.7936,5,0.0149,2,12.0845,0.4836
bedroom (735).jpg,bedroom,closet,0.5467,0.1275,1.0,0.0531,1,0.0,0.1458,2.33,0.7668,0,0.0293,0,0.0,0.4081
bedroom (736).jpg,bedroom,garage/indoor,0.5628,0.1085,0.626,0.0398,0,0.0,0.1372,2.33,0.8071,1,0.0003,0,0.0,0.5294
bedroom (737).jpg,bedroom,bow_window/indoor,0.5583,0.1998,1.0,0.0805,0,0.0005,0.1673,2.32,0.6422,1,0.0084,0,0.0,0.4073
bedroom (739).jpg,bedroom,bedroom,0.4732,0.2603,1.0,0.1186,1,0.0001,0.207,2.32,0.4499,2,0.0372,1,6.0241,0.3656
bedroom (74).jpeg,bedroom,alcove,0.3808,0.1784,0.2253,0.0179,1,0.0,0.1576,2.3333,0.5315,0,0.0159,1,5.9701,0.5811
bedroom (74).jpg,bedroom,recreation_room,0.607,0.1907,0.6948,0.0671,2,0.0,0.1833,2.3186,0.6858,1,0.0243,2,10.6666,0.521
bedroom (740).jpg,bedroom,bedroom,0.49,0.2437,1.0,0.0825,2,0.0,0.1875,2.3163,0.5026,1,0.0946,2,12.3076,0.3795
bedroom (742).jpg,bedroom,nursery,0.5239,0.1378,1.0,0.0901,1,0.0001,0.1583,2.33,0.7369,0,0.0306,1,6.006,0.3915
bedroom (743).jpg,bedroom,office,0.6896,0.2471,0.9497,0.032,1,0.0,0.1554,2.3333,0.6416,1,0.0255,1,5.3333,0.4845
bedroom (744).jpg,bedroom,closet,0.521,0.2076,0.3142,0.0278,0,0.0,0.172,2.3186,0.6015,1,0.0242,0,0.0,0.6086
bedroom (745).jpg,bedroom,bedroom,0.5398,0.1795,0.7696,0.0775,2,0.0,0.2026,2.33,0.6674,0,0.0439,2,12.0119,0.4696
bedroom (746).jpg,bedroom,alcove,0.4092,0.1946,0.2827,0.0349,0,0.0,0.1848,2.3173,0.5244,0,0.044,0,0.0,0.5719
bedroom (747).jpg,bedroom,bedchamber,0.3781,0.2866,0.484,0.0687,8,0.2784,0.189,2.3333,0.242,1,0.0229,4,29.6294,0.5202
bedroom (748).jpg,bedroom,bow_window/indoor,0.5895,0.1116,0.2594,0.0298,0,0.0,0.1133,2.3186,0.8106,2,0.0003,0,0.0,0.652
bedroom (749).jpg,bedroom,dining_room,0.4542,0.2237,1.0,0.1176,9,0.0004,0.1858,2.3186,0.5075,1,0.1515,7,37.3331,0.3582
bedroom (75).jpeg,bedroom,bedroom,0.5427,0.1703,0.4308,0.0575,1,0.0,0.1545,2.3186,0.6862,0,0.0419,1,5.3333,0.5764
bedroom (75).jpg,bedroom,bedroom,0.4047,0.2567,0.5192,0.0573,1,0.0007,0.1464,2.3186,0.3656,0,0.0643,1,5.3333,0.4947
bedroom (750).jpg,bedroom,bow_window/indoor,0.3988,0.1453,0.4833,0.0413,0,0.0,0.1245,2.3186,0.6357,1,0.0088,0,0.0,0.5062
bedroom (751).jpg,bedroom,bedroom,0.4818,0.2247,1.0,0.0921,18,0.001,0.1908,2.3069,0.5336,3,0.1339,2,11.976,0.3744
bedroom (752).jpg,bedroom,basement,0.5013,0.0809,0.0821,0.0079,0,0.0005,0.1378,2.3186,0.8385,0,0.0024,0,0.0,0.6744
bedroom (753).jpg,bedroom,bow_window/indoor,0.2967,0.2079,0.2921,0.0483,0,0.0006,0.1683,2.3186,0.2994,0,0.0072,0,0.0,0.5214
bedroom (754).jpg,bedroom,basement,0.4273,0.2545,0.3646,0.0397,1,0.0431,0.2015,2.3333,0.4044,2,0.0062,1,5.3333,0.5579
bedroom (755).jpg,bedroom,bedroom,0.4768,0.1871,0.653,0.0653,2,0.0001,0.1692,2.33,0.6077,0,0.0582,2,12.0119,0.4817
bedroom (756).jpg,bedroom,garage/indoor,0.6308,0.1537,0.3973,0.0605,3,0.0,0.1683,2.32,0.7563,2,0.0052,0,0.0,0.621
bedroom (757).jpg,bedroom,childs_room,0.6732,0.1585,0.4842,0.1011,1,0.0001,0.1801,2.3228,0.7646,1,0.0085,1,4.7393,0.6038
bedroom (758).jpg,bedroom,bedroom,0.408,0.2319,1.0,0.0409,1,0.0,0.1607,2.3186,0.4315,2,0.0209,1,5.3333,0.355
bedroom (759).jpg,bedroom,bow_window/indoor,0.5426,0.1397,0.5706,0.0477,0,0.0,0.1575,2.33,0.7424,1,0.0025,0,0.0,0.5363
bedroom (76).jpeg,bedroom,hotel_room,0.5613,0.2721,0.6211,0.0462,2,0.0002,0.1865,2.33,0.5153,1,0.0353,1,6.006,0.529
bedroom (76).jpg,bedroom,basement,0.6851,0.1653,0.2889,0.0281,0,0.0,0.1916,2.3186,0.7587,1,0.0043,0,0.0,0.6818
bedroom (760).jpg,bedroom,attic,0.4854,0.1523,0.0954,0.0186,0,0.0,0.1433,2.3186,0.6862,2,0.0011,0,0.0,0.6618
bedroom (761).jpg,bedroom,youth_hostel,0.5519,0.1982,0.9603,0.0626,3,0.0,0.1969,2.33,0.6409,1,0.0497,3,18.0179,0.4201
bedroom (762).jpg,bedroom,attic,0.5177,0.1297,1.0,0.0464,0,0.0,0.1386,2.33,0.7495,1,0.0208,0,0.0,0.3978
bedroom (763).jpg,bedroom,bedroom,0.4,0.2545,1.0,0.1235,6,0.0,0.2146,2.3186,0.3638,3,0.1109,3,15.9999,0.3353
bedroom (764).jpg,bedroom,bow_window/indoor,0.4018,0.108,0.1751,0.0189,0,0.0,0.1217,2.32,0.7311,0,0.022,0,0.0,0.6044
bedroom (765).jpg,bedroom,alcove,0.5079,0.1465,0.376,0.0475,0,0.011,0.1936,2.33,0.7116,1,0.0121,0,0.0,0.5819
bedroom (766).jpg,bedroom,alcove,0.4369,0.1831,1.0,0.0889,0,0.0,0.1802,2.33,0.581,1,0.0227,0,0.0,0.357
bedroom (767).jpg,bedroom,alcove,0.5979,0.0769,0.3243,0.0301,0,0.0,0.1065,2.32,0.8714,0,0.0021,0,0.0,0.6358
bedroom (768).jpg,bedroom,bow_window/indoor,0.4954,0.1766,0.6886,0.0676,1,0.0,0.1743,2.3186,0.6436,0,0.0372,1,5.3333,0.478
bedroom (769).jpg,bedroom,bow_window/indoor,0.515,0.1428,0.2015,0.0396,0,0.0015,0.1585,2.3186,0.7227,1,0.0005,0,0.0,0.6378
bedroom (77).jpeg,bedroom,bedroom,0.5802,0.2419,1.0,0.0872,4,0.0,0.1705,2.33,0.5831,2,0.0587,3,18.0179,0.4146
bedroom (77).jpg,bedroom,garage/indoor,0.5189,0.1461,0.5547,0.0725,0,0.0001,0.1452,2.3186,0.7185,2,0.0269,0,0.0,0.5266
bedroom (770).jpg,bedroom,bow_window/indoor,0.4826,0.212,0.4511,0.051,0,0.0,0.1315,2.301,0.5607,2,0.0161,0,0.0,0.5475
bedroom (771).jpg,bedroom,basement,0.66,0.1171,0.0844,0.0193,0,0.0,0.1289,2.3186,0.8225,2,0.0004,0,0.0,0.7348
bedroom (772).jpg,bedroom,closet,0.5533,0.1074,0.7873,0.0753,3,0.0,0.1608,2.33,0.8059,4,0.0121,0,0.0,0.4701
bedroom (773).jpg,bedroom,garage/indoor,0.5636,0.1226,0.2027,0.0211,0,0.0,0.1451,2.33,0.7825,1,0.0088,0,0.0,0.6604
bedroom (774).jpg,bedroom,bedroom,0.4553,0.1867,1.0,0.0843,5,0.0105,0.1921,2.33,0.59,2,0.022,4,24.0239,0.3663
bedroom (775).jpg,bedroom,television_room,0.5818,0.2065,1.0,0.143,3,0.0,0.1716,2.33,0.6451,0,0.07,3,18.0179,0.4041
bedroom (776).jpg,bedroom,basement,0.3702,0.0624,0.08,0.0168,0,0.0,0.137,2.3186,0.8314,0,0.0026,0,0.0,0.6207
bedroom (777).jpg,bedroom,bow_window/indoor,0.5325,0.1306,0.1655,0.0287,0,0.0134,0.1291,2.3186,0.7547,2,0.0003,0,0.0,0.6589
bedroom (778).jpg,bedroom,bow_window/indoor,0.5159,0.1766,0.7749,0.0396,0,0.0,0.1557,2.3333,0.6576,1,0.0151,0,0.0,0.466
bedroom (779).jpg,bedroom,bow_window/indoor,0.6264,0.1181,0.6814,0.0414,1,0.0003,0.1374,2.33,0.8114,0,0.0094,0,0.0,0.5379
bedroom (78).jpeg,bedroom,bow_window/indoor,0.5223,0.1205,1.0,0.0876,3,0.0001,0.1534,2.33,0.7693,0,0.0381,2,12.0119,0.3914
bedroom (78).jpg,bedroom,attic,0.6022,0.4002,0.3795,0.0165,0,0.0001,0.1176,2.3186,0.3355,1,0.017,0,0.0,0.6238
bedroom (780).jpg,bedroom,bow_window/indoor,0.4033,0.2356,0.2961,0.0385,0,0.0,0.1609,2.3186,0.4159,2,0.005,0,0.0,0.5648
bedroom (781).jpg,bedroom,bow_window/indoor,0.4495,0.1782,0.795,0.0392,0,0.015,0.1706,2.32,0.6037,0,0.0213,0,0.0,0.435
bedroom (782).jpg,bedroom,bow_window/indoor,0.3874,0.1663,1.0,0.0491,0,0.0008,0.1491,2.3186,0.5706,0,0.0277,0,0.0,0.3452
bedroom (783).jpg,bedroom,childs_room,0.5212,0.1994,0.7631,0.0856,3,0.0,0.1894,2.3333,0.6174,0,0.0555,1,6.0423,0.4625
bedroom (784).jpg,bedroom,bedroom,0.4555,0.2285,1.0,0.089,1,0.0,0.1709,2.3186,0.4984,1,0.0274,1,5.3333,0.3644
bedroom (785).jpg,bedroom,childs_room,0.4479,0.187,1.0,0.0805,2,0.0014,0.1803,2.3333,0.5826,0,0.0243,2,14.2856,0.3632
bedroom (786).jpg,bedroom,attic,0.6963,0.1221,0.5757,0.0333,1,0.0,0.1443,2.31,0.8247,2,0.0267,0,0.0,0.5991
bedroom (787).jpg,bedroom,childs_room,0.5555,0.195,1.0,0.0973,6,0.0004,0.1915,2.3097,0.6489,1,0.1096,2,10.6951,0.4028
bedroom (788).jpg,bedroom,bow_window/indoor,0.6195,0.0954,0.1028,0.0186,0,0.0,0.1102,2.3186,0.846,2,0.0,0,0.0,0.7133
bedroom (789).jpg,bedroom,bow_window/indoor,0.4615,0.1917,0.2406,0.0494,0,0.0,0.138,2.3186,0.5846,3,0.0173,0,0.0,0.6025
bedroom (79).jpeg,bedroom,bow_window/indoor,0.5858,0.1373,0.7137,0.038,0,0.0,0.1506,2.33,0.7656,0,0.0209,0,0.0,0.5126
bedroom (79).jpg,bedroom,bow_window/indoor,0.3682,0.249,0.3046,0.0385,1,0.0035,0.1559,2.3186,0.3237,3,0.0073,1,5.3333,0.5485
bedroom (790).jpg,bedroom,basement,0.5801,0.1607,0.0538,0.0091,0,0.0,0.173,2.3186,0.723,1,0.0061,0,0.0,0.7141
bedroom (791).jpg,bedroom,bedroom,0.5091,0.1645,1.0,0.0841,3,0.0001,0.1812,2.31,0.677,0,0.0401,1,6.0423,0.3868
bedroom (792).jpg,bedroom,alcove,0.4786,0.1545,0.2386,0.0196,0,0.0,0.1479,2.3186,0.6772,0,0.0127,0,0.0,0.6159
bedroom (793).jpg,bedroom,alcove,0.4704,0.1009,0.0943,0.0113,0,0.0,0.1364,2.3186,0.7854,0,0.0021,0,0.0,0.6576
bedroom (794).jpg,bedroom,entrance_hall,0.6302,0.0867,0.2716,0.0235,0,0.0,0.1442,2.33,0.8624,1,0.0041,0,0.0,0.6659
bedroom (795).jpg,bedroom,bow_window/indoor,0.3411,0.288,0.5483,0.0622,1,0.0001,0.1524,2.3303,0.1554,3,0.0035,0,0.0,0.4595
bedroom (796).jpg,bedroom,basement,0.6583,0.0479,0.2092,0.0174,0,0.0,0.0772,2.33,0.9272,0,0.0,0,0.0,0.6971
bedroom (797).jpg,bedroom,attic,0.5301,0.1037,0.1703,0.0255,0,0.0,0.1515,2.32,0.8045,0,0.0039,0,0.0,0.6558
bedroom (798).jpg,bedroom,bow_window/indoor,0.5805,0.0968,0.2465,0.0187,0,0.0001,0.1335,2.32,0.8333,0,0.001,0,0.0,0.6545
bedroom (799).jpg,bedroom,alcove,0.5055,0.1147,1.0,0.0524,0,0.0,0.0954,2.33,0.7731,0,0.0167,0,0.0,0.3917
bedroom (8).jpeg,bedroom,bow_window/indoor,0.3666,0.2037,0.2601,0.0215,0,0.0,0.1141,2.3186,0.4442,2,0.0011,0,0.0,0.5643
bedroom (8).jpg,bedroom,bedroom,0.5937,0.3207,1.0,0.0875,1,0.0012,0.173,2.3186,0.4599,1,0.0989,1,5.3333,0.4201
bedroom (80).jpeg,bedroom,hotel_room,0.3877,0.1988,0.8942,0.1027,5,0.0,0.2004,2.3267,0.4871,1,0.03,3,17.857,0.3663
bedroom (80).jpg,bedroom,bedroom,0.5866,0.2164,1.0,0.0913,3,0.0037,0.1738,2.3186,0.6311,2,0.0607,3,15.9999,0.4168
bedroom (800).jpg,bedroom,bow_window/indoor,0.5286,0.0917,0.1038,0.0174,0,0.0,0.136,2.3186,0.8265,0,0.0022,0,0.0,0.6768
bedroom (801).jpg,bedroom,basement,0.3518,0.1631,0.8718,0.0498,0,0.0001,0.1134,2.3186,0.5365,1,0.0116,0,0.0,0.3692
bedroom (802).jpg,bedroom,bedroom,0.4715,0.1893,1.0,0.133,7,0.0087,0.2309,2.33,0.5985,1,0.1183,6,36.0358,0.3629
bedroom (803).jpg,bedroom,bow_window/indoor,0.5068,0.1597,0.6589,0.0615,1,0.0,0.1885,2.33,0.6849,1,0.0202,0,0.0,0.4928
bedroom (804).jpg,bedroom,alcove,0.4908,0.1704,0.0974,0.0271,0,0.0,0.1454,2.3186,0.6528,1,0.0021,0,0.0,0.6617
bedroom (805).jpg,bedroom,bow_window/indoor,0.5285,0.1302,0.3384,0.0346,0,0.0,0.1504,2.33,0.7536,1,0.0014,0,0.0,0.603
bedroom (806).jpg,bedroom,attic,0.5543,0.171,0.1418,0.025,0,0.0,0.1534,2.3333,0.6915,0,0.0028,0,0.0,0.6742
bedroom (807).jpg,bedroom,bow_window/indoor,0.6065,0.1218,0.2996,0.0482,0,0.003,0.1687,2.3186,0.7991,1,0.0009,0,0.0,0.6434
bedroom (808).jpg,bedroom,bedroom,0.588,0.238,1.0,0.0837,2,0.0,0.2019,2.31,0.5952,2,0.0534,2,12.0845,0.4184
bedroom (809).jpg,bedroom,entrance_hall,0.4622,0.1113,0.2877,0.0466,0,0.0,0.1565,2.31,0.7591,0,0.0092,0,0.0,0.5892
bedroom (81).jpeg,bedroom,bedroom,0.4388,0.1615,0.7409,0.0509,2,0.0113,0.1769,2.3186,0.6318,2,0.0123,2,10.6666,0.4442
bedroom (81).jpg,bedroom,bow_window/indoor,0.4436,0.2359,0.2165,0.0382,0,0.0,0.1381,2.3186,0.4681,1,0.0145,0,0.0,0.6049
bedroom (810).jpg,bedroom,attic,0.4301,0.177,0.165,0.0137,0,0.0,0.1306,2.3186,0.5884,1,0.0011,0,0.0,0.6198
bedroom (811).jpg,bedroom,alcove,0.4223,0.239,0.4621,0.0654,1,0.0001,0.1549,2.3186,0.4341,1,0.02,1,5.3333,0.5172
bedroom (812).jpg,bedroom,bow_window/indoor,0.4995,0.1822,0.4986,0.0417,0,0.0,0.1741,2.33,0.6353,1,0.0165,0,0.0,0.5419
bedroom (813).jpg,bedroom,locker_room,0.4512,0.2914,1.0,0.0797,0,0.0,0.156,2.33,0.3542,2,0.0462,0,0.0,0.3645
bedroom (815).jpg,bedroom,alcove,0.5837,0.0841,0.4321,0.0161,0,0.0,0.1136,2.33,0.856,0,0.0006,0,0.0,0.6007
bedroom (816).jpg,bedroom,playroom,0.3677,0.1743,1.0,0.0844,6,0.0039,0.1872,2.3186,0.5259,10,0.0351,2,10.6666,0.3306
bedroom (817).jpg,bedroom,bow_window/indoor,0.6175,0.1526,0.3449,0.0252,0,0.0018,0.1606,2.31,0.7529,0,0.0152,0,0.0,0.6387
bedroom (818).jpg,bedroom,alcove,0.4701,0.2134,0.15,0.0201,0,0.0,0.1301,2.3197,0.5461,2,0.0191,0,0.0,0.639
bedroom (819).jpg,bedroom,bow_window/indoor,0.2056,0.2108,1.0,0.0552,1,0.0,0.1379,2.3333,0.0,2,0.0276,0,0.0,0.2712
bedroom (82).jpeg,bedroom,bedroom,0.647,0.1809,0.4398,0.0717,4,0.0,0.1849,2.33,0.7204,2,0.031,2,12.0119,0.6125
bedroom (82).jpg,bedroom,recreation_room,0.3574,0.2711,0.4685,0.0464,2,0.0002,0.1699,2.3186,0.2415,0,0.0334,1,5.3333,0.4932
bedroom (820).jpg,bedroom,garage/indoor,0.4102,0.1169,0.3538,0.0253,0,0.0,0.147,2.3186,0.7151,0,0.0031,0,0.0,0.5529
bedroom (821).jpg,bedroom,alcove,0.4711,0.0899,0.1952,0.025,0,0.0,0.1186,2.3303,0.8092,0,0.0176,0,0.0,0.6249
bedroom (822).jpg,bedroom,bow_window/indoor,0.4711,0.2012,0.5129,0.0581,0,0.0021,0.1792,2.3186,0.5729,1,0.0188,0,0.0,0.5232
bedroom (823).jpg,bedroom,bow_window/indoor,0.4403,0.1289,0.817,0.0629,2,0.001,0.1638,2.33,0.7073,0,0.0236,2,12.0119,0.4185
bedroom (824).jpg,bedroom,bow_window/indoor,0.3737,0.2566,0.1111,0.0135,0,0.0041,0.1398,2.3186,0.3133,1,0.0003,0,0.0,0.6138
bedroom (825).jpg,bedroom,bow_window/indoor,0.4732,0.1244,1.0,0.0597,0,0.0279,0.1402,2.3186,0.737,0,0.0206,0,0.0,0.3801
bedroom (826).jpg,bedroom,bow_window/indoor,0.6426,0.0975,0.2167,0.0287,1,0.0,0.1343,2.32,0.8483,0,0.0047,0,0.0,0.6863
bedroom (827).jpg,bedroom,alcove,0.5748,0.1303,0.468,0.0473,0,0.0016,0.1591,2.31,0.7733,1,0.0001,0,0.0,0.5802
bedroom (828).jpg,bedroom,basement,0.4798,0.0703,0.2108,0.0097,0,0.0,0.1201,2.3186,0.8535,0,0.0064,0,0.0,0.6267
bedroom (829).jpg,bedroom,bow_window/indoor,0.5348,0.0966,0.407,0.0438,0,0.0,0.1322,2.33,0.8195,1,0.0046,0,0.0,0.5831
bedroom (83).jpeg,bedroom,bedroom,0.6915,0.1971,1.0,0.0923,3,0.0011,0.1874,2.3186,0.715,2,0.0618,2,10.6666,0.4583
bedroom (83).jpg,bedroom,garage/indoor,0.5427,0.2139,0.9506,0.0427,0,0.0,0.1328,2.3186,0.6059,1,0.0351,0,0.0,0.4233
bedroom (830).jpg,bedroom,closet,0.5331,0.1179,0.3355,0.0398,0,0.0,0.1302,2.33,0.7789,1,0.0202,0,0.0,0.6046
bedroom (831).jpg,bedroom,childs_room,0.5165,0.1593,1.0,0.104,1,0.0,0.1737,2.33,0.6916,1,0.037,1,6.006,0.3858
bedroom (832).jpg,bedroom,bedroom,0.6362,0.1799,1.0,0.0959,2,0.0002,0.1777,2.32,0.7172,3,0.0481,1,6.0241,0.4353
bedroom (833).jpg,bedroom,alcove,0.6341,0.142,0.2135,0.0281,2,0.0,0.1491,2.33,0.776,1,0.0162,1,6.006,0.684
bedroom (834).jpg,bedroom,bow_window/indoor,0.4944,0.1724,0.1578,0.0384,0,0.0,0.1577,2.3059,0.6514,1,0.0106,0,0.0,0.6428
bedroom (835).jpg,bedroom,bedroom,0.416,0.1549,0.3363,0.0709,2,0.0018,0.1714,2.3186,0.6275,0,0.0212,2,10.6666,0.5515
bedroom (836).jpg,bedroom,locker_room,0.6473,0.1813,0.3258,0.034,0,0.0,0.169,2.3186,0.7199,3,0.015,0,0.0,0.6544
bedroom (837).jpg,bedroom,bow_window/indoor,0.4843,0.1534,1.0,0.0776,0,0.0021,0.1673,2.3069,0.6833,2,0.0268,0,0.0,0.3784
bedroom (838).jpg,bedroom,attic,0.5145,0.1211,0.3596,0.0341,0,0.0,0.1296,2.33,0.7647,1,0.0019,0,0.0,0.5911
bedroom (839).jpg,bedroom,bedroom,0.3902,0.1892,1.0,0.0927,4,0.0,0.178,2.31,0.5151,0,0.0343,3,18.1268,0.3375
bedroom (84).jpeg,bedroom,bedroom,0.7364,0.1469,0.9629,0.0559,3,0.0,0.1632,2.31,0.8006,1,0.0131,2,12.0845,0.4945
bedroom (84).jpg,bedroom,entrance_hall,0.6741,0.1954,0.3973,0.0365,0,0.0,0.1619,2.3186,0.7101,2,0.0048,0,0.0,0.6431
bedroom (840).jpg,bedroom,attic,0.5957,0.1336,1.0,0.0331,0,0.0003,0.1575,2.33,0.7757,2,0.0114,0,0.0,0.4317
bedroom (841).jpg,bedroom,entrance_hall,0.4435,0.1721,0.5417,0.0285,0,0.0,0.1613,2.33,0.612,1,0.0205,0,0.0,0.5092
bedroom (842).jpg,bedroom,attic,0.5496,0.0823,0.1812,0.0361,0,0.0,0.1174,2.3186,0.8502,0,0.0015,0,0.0,0.6583
bedroom (843).jpg,bedroom,bow_window/indoor,0.62,0.1634,0.4609,0.0945,0,0.0,0.1751,2.3333,0.7365,2,0.0051,0,0.0,0.5908
bedroom (844).jpg,bedroom,jail_cell,0.4374,0.1375,0.5799,0.0587,1,0.0033,0.1401,2.3333,0.6858,1,0.015,0,0.0,0.4896
bedroom (845).jpg,bedroom,bow_window/indoor,0.3822,0.1366,0.2061,0.0178,0,0.0002,0.1059,2.3186,0.6427,2,0.0043,0,0.0,0.5875
bedroom (846).jpg,bedroom,bow_window/indoor,0.3291,0.2983,0.7462,0.0398,0,0.0001,0.1548,2.3186,0.0935,1,0.029,0,0.0,0.3998
bedroom (847).jpg,bedroom,bedroom,0.5005,0.2714,1.0,0.0758,7,0.0,0.1577,2.3186,0.4578,2,0.0805,5,26.6665,0.385
bedroom (848).jpg,bedroom,bedroom,0.4846,0.2387,0.4837,0.0359,1,0.0,0.1368,2.3186,0.5074,1,0.01,1,5.3333,0.5416
bedroom (849).jpg,bedroom,hotel_room,0.4976,0.2103,0.4647,0.0507,3,0.0,0.2021,2.3186,0.5773,0,0.0166,2,10.6666,0.5495
bedroom (85).jpeg,bedroom,artists_loft,0.4957,0.1043,0.2189,0.0213,0,0.0,0.1262,2.33,0.7895,0,0.0047,0,0.0,0.6283
bedroom (85).jpg,bedroom,basement,0.4831,0.1448,0.0811,0.0148,1,0.0001,0.1565,2.3186,0.7002,1,0.0241,1,5.3333,0.6659
bedroom (850).jpg,bedroom,jail_cell,0.2664,0.205,0.3963,0.0319,5,0.0031,0.1237,2.3186,0.2302,1,0.0138,2,10.6666,0.4816
bedroom (851).jpg,bedroom,bow_window/indoor,0.4247,0.192,0.2072,0.0328,0,0.0,0.1611,2.3186,0.548,3,0.0009,0,0.0,0.6012
bedroom (852).jpg,bedroom,garage/indoor,0.6986,0.1458,0.4086,0.032,0,0.0001,0.1751,2.3186,0.7913,2,0.0058,0,0.0,0.6505
bedroom (853).jpg,bedroom,basement,0.6107,0.1488,0.3997,0.0299,0,0.0,0.1646,2.3186,0.7563,2,0.0088,0,0.0,0.6184
bedroom (854).jpg,bedroom,basement,0.6174,0.1784,0.1572,0.0252,1,0.0,0.1667,2.3186,0.711,0,0.0143,0,0.0,0.6947
bedroom (855).jpg,bedroom,bow_window/indoor,0.6748,0.3072,0.3568,0.0236,0,0.0003,0.1137,2.3186,0.5447,1,0.0066,0,0.0,0.6582
bedroom (856).jpg,bedroom,bow_window/indoor,0.6279,0.305,0.549,0.0183,0,0.0,0.1066,2.3186,0.5142,1,0.0085,0,0.0,0.5828
bedroom (857).jpg,bedroom,basement,0.8083,0.1067,0.1428,0.0216,0,0.0,0.0931,2.3186,0.868,2,0.0046,0,0.0,0.7762
bedroom (858).jpg,bedroom,corridor,0.6963,0.2082,0.9573,0.0585,4,0.009,0.1613,2.3186,0.7009,1,0.0161,4,21.3332,0.4805
bedroom (859).jpg,bedroom,alcove,0.6582,0.2401,1.0,0.0831,4,0.0024,0.1875,2.3186,0.6353,1,0.0511,2,10.6666,0.4469
bedroom (86).jpeg,bedroom,bow_window/indoor,0.3193,0.1578,0.4327,0.0382,0,0.0,0.1411,2.3186,0.5058,1,0.006,0,0.0,0.4903
bedroom (86).jpg,bedroom,attic,0.7059,0.2258,0.378,0.0158,0,0.0,0.1308,2.3186,0.6801,1,0.0131,0,0.0,0.6658
bedroom (860).jpg,bedroom,alcove,0.505,0.1498,0.16,0.0173,0,0.0,0.1351,2.3186,0.7033,1,0.0046,0,0.0,0.6506
bedroom (861).jpg,bedroom,bow_window/indoor,0.5883,0.1615,0.7721,0.0888,0,0.0004,0.1519,2.3186,0.7254,2,0.0041,0,0.0,0.486
bedroom (862).jpg,bedroom,bow_window/indoor,0.4487,0.2118,0.581,0.0406,3,0.0053,0.1695,2.3186,0.528,2,0.0107,2,10.6666,0.4976
